id,last,first,player_debut,mgr_debut,coach_debut,ump_debut
browj005,"Brown","Jeremy",09/03/2006,,,
browj106,"Brown","Jim",04/17/1884,,,
browj108,"Brown","Jim",09/13/1915,,,
browj107,"Brown","Jimmy",04/23/1937,,04/18/1949,
browj102,"Brown","Joe",05/17/1927,,,
browj103,"Brown","Joe",08/16/1884,,,
browj101,"Brown","John",08/11/1897,,,
browj104,"Brown","Jophrey",09/21/1968,,,
browj006,"Brown","Jordan",08/01/2010,,,
browj110,"Brown","Jumbo",08/26/1925,,,
browk002,"Brown","Keith",08/25/1988,,,
browk003,"Brown","Kevin",07/27/1990,,,
browk004,"Brown","Kevin",09/12/1996,,,
browk001,"Brown","Kevin",09/30/1986,,,
browl104,"Brown","Larry",07/06/1963,,,
browl103,"Brown","Leon",05/19/1976,,,
browl102,"Brown","Lew",06/17/1876,,,
browl105,"Brown","Lindsay",07/13/1937,,,
browl101,"Brown","Lloyd",07/17/1925,,,
browm103,"Brown","Mace",05/21/1935,,04/12/1965,
browm001,"Brown","Mark",08/09/1984,,,
browm004,"Brown","Marty",09/04/1988,,,
browm006,"Brown","Matthew",05/10/2007,,,
browm002,"Brown","Mike",07/21/1983,,,
browm003,"Brown","Mike",09/16/1982,,03/31/2002,
browm102,"Brown","Mordecai",04/19/1903,4/16/1914,,
browm101,"Brown","Myrl",08/19/1922,,,
brown101,"Brown","Norm",10/03/1943,,,
browo103,"Brown","Oliver",08/01/1872,,,
browo102,"Brown","Ollie",09/10/1965,,,
browo101,"Brown","Oscar",09/03/1969,,,
browp101,"Brown","Paul",07/23/1961,,,
browr102,"Brown","Randy",09/11/1969,,,
browr101,"Brown","Ray",09/29/1909,,,
browu101,"Brown","Robert",07/29/1874,,,
browr001,"Brown","Roosevelt",05/18/1999,,,
brows103,"Brown","Sam",04/21/1906,,,08/30/1907
brows101,"Brown","Scott",08/11/1981,,,
brows001,"Brown","Steve",08/01/1983,,,
brows102,"Brown","Stub",08/15/1893,,,
browt101,"Brown","Tom",04/08/1963,,,
browt102,"Brown","Tom",07/06/1882,06/09/1897,,07/04/1898
browt104,"Brown","Tom",09/14/1978,,,
browt103,"Brown","Tommy",08/03/1944,,,
browt002,"Brown","Trevor",09/19/2015,,,
broww103,"Brown","Walter",05/16/1947,,,
broww101,"Brown","Willard",07/19/1947,,,
broww102,"Brown","William",05/10/1887,,,
broww901,"Brown","William",,,,05/02/1872
browb101,"Browne","Byron",09/09/1965,,,
browe104,"Browne","Earl",09/12/1935,,,
browg102,"Browne","George",09/27/1901,,,
browj001,"Browne","Jerry",09/06/1986,,,
browp103,"Browne","Pidge",04/13/1962,,,
browb004,"Browning","Barret",06/30/2012,,,
browc105,"Browning","Cal",06/12/1960,,,
browf103,"Browning","Frank",04/16/1910,,,
browp102,"Browning","Pete",05/02/1882,,,
browt001,"Browning","Tom",09/09/1984,,,
browm005,"Brownson","Mark",07/21/1998,,,
broxj001,"Broxton","Jonathan",07/29/2005,,,
broxk001,"Broxton","Keon",09/21/2015,,,
brubb101,"Brubaker","Bill",09/08/1932,,,
brubb102,"Brubaker","Bruce",04/15/1967,,,
brucb101,"Bruce","Bob",09/14/1959,,,
brucd901,"Bruce","David",,,,05/14/1875
brucj001,"Bruce","Jay",05/27/2008,,,
brucl101,"Bruce","Lou",06/22/1904,,,
brucf101,"Bruckbauer","Fred",04/25/1961,,,
bruce101,"Brucker","Earle",04/19/1937,7/30/1952,04/14/1942,
bruce102,"Brucker","Earle",10/02/1948,,,
bruca101,"Bruckmiller","Andy",06/26/1905,,,
bruej001,"Bruett","J.T.",06/03/1992,,,
brugf101,"Bruggy","Frank",04/13/1921,,,
brugj001,"Brugman","Jaycob",06/09/2017,,,
bruhm101,"Bruhert","Mike",04/09/1978,,,
brumc001,"Brumbaugh","Cliff",05/30/2001,,,
brumj001,"Brumfield","Jacob",04/06/1992,,,
brumd001,"Brumley","Duff",06/01/1994,,,
brumm101,"Brumley","Mike",04/18/1964,,,
brumm001,"Brumley","Mike",06/16/1987,,04/05/2010,
brumg001,"Brummer","Glenn",05/25/1981,,,
brumg002,"Brummett","Greg",05/29/1993,,,
brumt001,"Brummett","Tyson",10/03/2012,,,
brunt001,"Brunansky","Tom",04/09/1981,,04/01/2013,
brunj101,"Bruner","Jack",09/16/1949,,,
brunr101,"Bruner","Roy",09/14/1939,,,
brung101,"Brunet","George",09/14/1956,,,
brunj001,"Brunette","Justin",04/13/2000,,,
brunb001,"Bruney","Brian",05/08/2004,,,
brunt101,"Bruno","Tom",08/01/1976,,,
brunr901,"Bruns","Randy",,,,04/08/1991
bruna101,"Brunsberg","Arlo",09/23/1966,,,
brunw001,"Brunson","Will",06/21/1998,,,
brune001,"Bruntlett","Eric",06/27/2003,,,
brusb101,"Brush","Bob",04/20/1907,,,
brusj001,"Bruske","Jim",08/25/1995,,,
brusw001,"Brusstar","Warren",05/06/1977,,,
brutb101,"Bruton","Bill",04/13/1953,,,
bruye101,"Bruyette","Ed",08/06/1901,,,
bryab101,"Bryan","Billy",09/12/1961,,,
bryac101,"Bryant","Clay",04/19/1935,,04/11/1961,
bryad102,"Bryant","Derek",04/24/1979,,,
bryad101,"Bryant","Don",07/17/1966,,04/05/1974,
bryag101,"Bryant","George",08/06/1885,,,
bryak001,"Bryant","Kris",04/17/2015,,,
bryar001,"Bryant","Ralph",09/08/1985,,,
bryar101,"Bryant","Ron",09/29/1967,,,
brydt001,"Bryden","T.R.",04/10/1986,,,
bryes101,"Brye","Steve",09/03/1970,,,
brynt101,"Brynan","Tod",06/22/1888,,,
bubej001,"Bubela","Jaime",09/15/2005,,,
bubsh101,"Bubser","Hal",04/15/1922,,,
buchj104,"Bucha","Johnny",05/02/1948,,,
buchb001,"Buchanan","Bob",07/13/1985,,,
buchb002,"Buchanan","Brian",05/19/2000,,04/02/2017,
buchd001,"Buchanan","David",05/24/2014,,,
buchj001,"Buchanan","Jake",06/21/2014,,,
buchj103,"Buchanan","Jim",04/16/1905,,,
buchw901,"Buchanan","William",,,,04/03/1998
buchj102,"Buchek","Jerry",06/30/1961,,,
buchj101,"Bucher","Jim",04/18/1934,,,
buchc001,"Buchholz","Clay",08/17/2007,,,
bucht001,"Buchholz","Taylor",04/07/2006,,,
buchr001,"Buchter","Ryan",06/20/2014,,,
buckj001,"Buck","John",06/25/2004,,,
buckt001,"Buck","Travis",04/02/2007,,,
buckw901,"Buck","William",,,,05/26/1871
buckg001,"Buckels","Gary",07/23/1994,,,
bucka801,"Buckenberger","Al",,04/18/1889,,09/23/1890
buckg101,"Buckeye","Garland",06/19/1918,,,
bucke101,"Buckingham","Fred",08/30/1895,,,
buckj102,"Buckles","Jess",09/17/1916,,,
buckd101,"Buckley","Dick",04/20/1888,,,
buckj101,"Buckley","John",07/15/1890,,,
buckk001,"Buckley","Kevin",09/04/1984,,,
bucks901,"Buckminster","Seth",,,,04/08/2014
buckb001,"Buckner","Bill",09/21/1969,,03/31/1996,
buckb002,"Buckner","Billy",08/25/2007,,,
buckc901,"Bucknor","CB",,,,04/04/1996
budam101,"Budaska","Mark",06/06/1978,,,
buddu101,"Budd","Jay",09/10/1890,,,
buddr001,"Budde","Ryan",07/31/2007,,,
buddm001,"Buddie","Mike",04/06/1998,,,
buddd101,"Buddin","Don",04/17/1956,,,
budnm101,"Budnick","Mike",04/18/1946,,,
budzm001,"Budzinski","Mark",08/03/2003,,,
buecs001,"Buechele","Steve",07/19/1985,,04/06/2015,
buehw001,"Buehler","Walker",09/07/2017,,,
buehm001,"Buehrle","Mark",07/16/2000,,,
buelc101,"Buelow","Charlie",06/01/1901,,,07/06/1901
buelf101,"Buelow","Fritz",09/28/1899,,,07/16/1906
buenf001,"Bueno","Francisley",08/13/2008,,,
buenj001,"Buente","Jay",05/27/2010,,,
buesa101,"Bues","Art",04/17/1913,,,
buffc101,"Buffinton","Charlie",05/17/1882,05/14/1890,,05/07/1883
bufod001,"Buford","Damon",05/04/1993,,,
bufod101,"Buford","Don",09/14/1963,,04/09/1981,
buhlb101,"Buhl","Bob",04/17/1953,,,
buhnj001,"Buhner","Jay",09/11/1987,,,
buicd001,"Buice","DeWayne",04/25/1987,,,
bukec101,"Buker","Cy",05/17/1945,,,
bukeh101,"Buker","Henry",06/11/1884,,,
bukvr001,"Bukvich","Ryan",07/12/2002,,,
bulgj001,"Bulger","Jason",08/26/2005,,,
bullg101,"Bullard","George",09/17/1954,,,
bulls101,"Bullas","Sim",05/02/1884,,,
bulls001,"Bullett","Scott",09/03/1991,,,
bullb101,"Bulling","Bud",07/03/1977,,,
bullj001,"Bullinger","Jim",05/27/1992,,,
bullk001,"Bullinger","Kirk",08/30/1998,,,
bullb001,"Bullington","Bryan",09/18/2005,,,
bulle001,"Bullock","Eric",08/26/1985,,,
bullr101,"Bullock","Red",05/19/1936,,,
bullc901,"Bullymore","Charles",,,,05/25/1882
bumba001,"Bumbry","Al",09/05/1972,,04/04/1988,
bumgm001,"Bumgarner","Madison",09/08/2009,,,
bumma001,"Bummer","Aaron",07/27/2017,,,
bumpn001,"Bump","Nate",06/28/2003,,,
buncf901,"Bunce","Fred",,,,06/09/1874
bunch901,"Bunce","H.C.",,,,05/16/1872
buncj101,"Bunce","Josh",08/27/1877,,,04/30/1877
buncm001,"Bunch","Melvin",05/06/1995,,,
bundd001,"Bundy","Dylan",09/23/2012,,,
bundl801,"Bundy","Lorenzo",,,04/04/1999,
bunkw101,"Bunker","Wally",09/29/1963,,,
bunnj101,"Bunning","Jim",07/20/1955,,,
burad001,"Burawa","Danny",06/21/2015,,,
burbd001,"Burba","Dave",09/08/1990,,,
burbb101,"Burbach","Bill",04/11/1969,,,
burbn101,"Burbrink","Nelson",06/05/1955,,,
burca101,"Burch","Al",06/19/1906,,,
burce101,"Burch","Ernie",08/15/1884,,,
burcl101,"Burchart","Larry",04/10/1969,,,
burcf101,"Burchell","Fred",04/17/1903,,,
burdb102,"Burda","Bob",08/25/1962,,,
burdf101,"Burdette","Freddie",09/05/1962,,,
burdl101,"Burdette","Lew",09/26/1950,,04/15/1972,
burdb101,"Burdick","Bill",07/23/1888,,,
burdj101,"Burdock","Jack",05/02/1872,05/01/1883,,07/09/1872
burgp101,"Burg","Joe",09/26/1910,,,
burgs101,"Burgess","Smoky",04/19/1949,,,
burgt101,"Burgess","Tom",04/17/1954,,04/07/1977,
burgt001,"Burgmeier","Tom",04/10/1968,,04/08/1991,
burgb101,"Burgo","Bill",09/22/1943,,,
burga001,"Burgos","Ambiorix",04/23/2005,,,
burge002,"Burgos","Enrique",04/29/2015,,,
burge001,"Burgos","Enrique",07/15/1993,,,
burgh001,"Burgos","Hiram",04/20/2013,,,
burib101,"Burich","Bill",04/14/1942,,,
burkm101,"Burk","Mack",05/25/1956,,,
burks101,"Burk","Sandy",09/12/1910,,,
burkc101,"Burkam","Chauncey",06/24/1915,,,
burke102,"Burkart","Elmer",09/14/1936,,,
burkb101,"Burke","Billy",04/30/1910,,,
burkb102,"Burke","Bobby",04/16/1927,,,
burkc001,"Burke","Chris",07/04/2004,,,
burkd101,"Burke","Dan",04/18/1890,,,
burke101,"Burke","Eddie",04/19/1890,,,
burkf101,"Burke","Frank",09/14/1906,,,
burkg101,"Burke","Glenn",04/09/1976,,,
burkg001,"Burke","Greg",05/16/2009,,,
burkj105,"Burke","James",06/10/1882,,,
burkj003,"Burke","Jamie",05/09/2001,,,
burkj104,"Burke","Jimmy",10/06/1898,5/4/1905,04/14/1914,
burkj102,"Burke","Joe",09/26/1890,,,
burkj103,"Burke","John",06/27/1902,,,
burkj002,"Burke","John",08/13/1996,,,
burkl102,"Burke","Leo",09/07/1958,,,
burkl101,"Burke","Les",05/02/1923,,,
burkm102,"Burke","Mike",05/01/1879,,,
burkp101,"Burke","Pat",09/23/1924,,,
burks102,"Burke","Steve",09/10/1977,,,
burkt001,"Burke","Tim",04/08/1985,,,
burkw101,"Burke","William",07/20/1887,,,
burkj101,"Burkett","Jesse",04/22/1890,,04/13/1921,
burkj001,"Burkett","John",09/15/1987,,,
burkk101,"Burkhart","Ken",04/21/1945,,,04/16/1957
burkm001,"Burkhart","Morgan",06/27/2000,,,
burke001,"Burks","Ellis",04/30/1987,,,
burlr001,"Burleson","Rick",05/04/1974,,04/09/1991,
burlf901,"Burlingame","Frank",,,,06/04/1878
burna001,"Burnett","A.J.",08/17/1999,,,
burna002,"Burnett","Alex",04/08/2010,,,
burnh101,"Burnett","Hercules",06/26/1888,,,
burnj108,"Burnett","Johnny",05/07/1927,,,
burns001,"Burnett","Sean",05/30/2004,,,
burnw101,"Burnette","Wally",07/15/1956,,,
burnw801,"Burnham","Watch",,04/28/1887,,05/24/1883
burnj001,"Burnitz","Jeromy",06/21/1993,,,
burna003,"Burns","Andy",05/09/2016,,,
burnb101,"Burns","Bill",04/18/1908,,,
burnb002,"Burns","Billy",07/28/2014,,,
burnb001,"Burns","Britt",08/05/1978,,,
burnc101,"Burns","C.B.",08/19/1902,,,
burnc001,"Burns","Cory",08/04/2012,,,
burnd101,"Burns","Dennis",09/19/1923,,,
burnd102,"Burns","Dick",05/03/1883,,,
burne101,"Burns","Ed",06/25/1912,,,
burnf101,"Burns","Farmer",07/06/1901,,,
burng102,"Burns","George",04/14/1914,,,
burng101,"Burns","George",10/03/1911,,04/14/1931,
burnj104,"Burns","Jack",09/11/1903,,,
burnj105,"Burns","Jack",09/17/1930,,04/12/1955,
burnj106,"Burns","Jim",09/25/1888,,,
burnj102,"Burns","Joe",04/18/1924,,,
burnj101,"Burns","Joe",04/24/1943,,,
burnp101,"Burns","John",08/11/1884,,,
burnj901,"Burns","John",,,,05/01/1884
burnj103,"Burns","Joseph",06/19/1910,,,
burnm001,"Burns","Mike",05/13/2005,,,
burno101,"Burns","Oyster",08/18/1884,,,07/06/1888
burnt001,"Burns","Todd",05/31/1988,,,
burnt101,"Burns","Tom",05/01/1880,05/21/1892,,08/25/1892
burnp102,"Burnside","Pete",09/20/1955,,,
burns101,"Burnside","Sheldon",09/04/1978,,,
burpg101,"Burpo","George",06/09/1946,,,
burra102,"Burr","Tom",04/21/1914,,,
burrb101,"Burrell","Buster",08/01/1891,,,
burrh102,"Burrell","Harry",09/13/1891,,,
burrp001,"Burrell","Pat",05/24/2000,,,
burrb001,"Burres","Brian",09/08/2006,,,
burrl101,"Burright","Larry",04/12/1962,,,
burra101,"Burris","Al",06/22/1894,,,
burrp101,"Burris","Paul",10/02/1948,,,
burrr001,"Burris","Ray",04/08/1973,,04/09/1990,
burre001,"Burriss","Emmanuel",04/20/2008,,,
burrh101,"Burroughs","Henry",05/05/1871,,,
burrj001,"Burroughs","Jeff",07/20/1970,,,
burrs001,"Burroughs","Sean",04/02/2002,,,
burrj101,"Burrows","John",04/25/1943,,,
burrt001,"Burrows","Terry",06/12/1994,,,
burrd101,"Burrus","Dick",06/23/1919,,,
burtf101,"Burt","Frank",05/02/1882,,,
burtl901,"Burtis","Warren",,,,06/22/1876
burte101,"Burton","Ellis",09/18/1958,,,
burtj001,"Burton","Jared",04/04/2007,,,
burtj101,"Burton","Jim",06/10/1975,,,
burtm101,"Burtschy","Moe",06/17/1950,,,
burtd001,"Burtt","Dennis",09/04/1985,,,
burwb101,"Burwell","Bill",05/01/1920,9/28/1947,04/18/1944,
burwd101,"Burwell","Dick",09/13/1960,,,
busbj101,"Busby","Jim",04/23/1950,,04/11/1961,
busbm001,"Busby","Mike",04/07/1996,,,
busbp101,"Busby","Paul",09/14/1941,,,
busbs101,"Busby","Steve",09/08/1972,,,
busce101,"Busch","Ed",09/30/1943,,,
buscm001,"Busch","Mike",08/30/1995,,,
buscb001,"Buscher","Brian",07/27/2007,,,
buscd101,"Buschhorn","Don",05/15/1965,,,
buscm002,"Buschmann","Matt",04/10/2016,,,
busea001,"Busenitz","Alan",06/17/2017,,,
busha901,"Bush","Archie",,,,05/20/1871
bushj102,"Bush","Bullet Joe",09/30/1912,,,
bushd801,"Bush","Darren",,,04/01/2013,
bushd001,"Bush","David",07/02/2004,,,
bushd102,"Bush","Donie",09/18/1908,4/18/1923,,
bushg901,"Bush","Garnet",,,,09/20/1911
bushg101,"Bush","Guy",09/17/1923,,,
bushh001,"Bush","Homer",08/16/1997,,,
bushm001,"Bush","Matt",05/13/2016,,,
bushr001,"Bush","Randy",05/01/1982,,,
bushj101,"Bushelman","Jack",10/05/1909,,,
bushf101,"Bushey","Frank",09/17/1927,,,
bushc001,"Bushing","Chris",09/03/1993,,,
bushd101,"Bushong","Doc",07/19/1875,,,07/05/1880
buskj101,"Buskey","Joe",04/19/1926,,,
buskm101,"Buskey","Mike",09/05/1977,,,
buskt101,"Buskey","Tom",08/05/1973,,,
bussn001,"Buss","Nick",09/14/2013,,,
bussr101,"Busse","Ray",07/24/1971,,,
butch101,"Butcher","Hank",07/08/1911,,,
butcj001,"Butcher","John",09/08/1980,,,
butcm101,"Butcher","Max",04/20/1936,,,
butcm001,"Butcher","Mike",07/06/1992,,04/03/2006,
buted001,"Butera","Drew",04/09/2010,,,
butes001,"Butera","Sal",04/10/1980,,04/01/1998,
butke101,"Butka","Ed",09/26/1943,,,
butlb103,"Butland","Bill",05/29/1940,,,
butla001,"Butler","Adam",03/31/1998,,,
butla101,"Butler","Art",04/14/1911,,,
butlb101,"Butler","Bill",04/09/1969,,,
butlb102,"Butler","Bill",06/29/1884,,,
butlb003,"Butler","Billy",05/01/2007,,,
butlb002,"Butler","Brent",07/04/2001,,,
butlb001,"Butler","Brett",08/20/1981,,04/04/2005,
butlc102,"Butler","Cecil",04/23/1962,,,
butlc101,"Butler","Charlie",05/01/1933,,,
butld001,"Butler","Dan",08/10/2014,,,
butld101,"Butler","Dick",06/16/1897,,,05/23/1897
butle001,"Butler","Eddie",06/06/2014,,,
butlf101,"Butler","Frank",07/30/1895,,,
butli101,"Butler","Ike",08/05/1902,,,
butlj002,"Butler","Joey",08/07/2013,,,
butlj102,"Butler","John",09/28/1901,,,
butlj101,"Butler","Johnny",04/18/1926,,04/12/1932,
butlj001,"Butler","Josh",09/21/2009,,,
butlk001,"Butler","Keith",06/01/2013,,,
butlk102,"Butler","Kid",04/30/1907,,,
butlk101,"Butler","Kid",05/20/1884,,,
butlc901,"Butler","Nathan",,,,09/17/1889
butlo801,"Butler","Ormond",,06/22/1883,,06/02/1883
butlr002,"Butler","Rich",09/06/1997,,,
butlr001,"Butler","Rob",06/12/1993,,,
buttb801,"Butterfield","Brian",,,04/04/1994,
buttt101,"Butters","Tom",09/08/1962,,,
buttf101,"Buttery","Frank",04/26/1872,,,
buxtb001,"Buxton","Byron",06/14/2015,,,
buxtr101,"Buxton","Ralph",09/11/1938,,,
buzaj101,"Buzas","Joe",04/17/1945,,,
buzhj101,"Buzhardt","John",09/10/1958,,,
byerb103,"Byerly","Bud",09/26/1943,,,
byerb101,"Byers","Bill",04/15/1904,,,
byerr001,"Byers","Randy",09/07/1987,,,
bynuf001,"Bynum","Freddie",08/30/2005,,,
bynum001,"Bynum","Mike",08/17/2002,,,
byrdh101,"Byrd","Harry",04/21/1950,,,
byrdj101,"Byrd","Jeff",06/20/1977,,,
byrdj001,"Byrd","Jim",05/31/1993,,,
byrdm001,"Byrd","Marlon",09/08/2002,,,
byrdp001,"Byrd","Paul",07/28/1995,,,
byrds101,"Byrd","Samuel",05/11/1929,,,
byrdt001,"Byrdak","Tim",08/07/1998,,,
byrnb101,"Byrne","Bobby",04/11/1907,,,
byrnc801,"Byrne","Charlie",,06/15/1885,,
byrnj102,"Byrne","Jerry",08/31/1929,,,
byrnj902,"Byrne","Jon",,,,05/16/2014
byrnt101,"Byrne","Tommy",04/27/1943,,,
burnu901,"Byrne","Walter",,,,05/25/1882
byrne001,"Byrnes","Eric",08/22/2000,,,
byrnj101,"Byrnes","Jim",04/19/1906,,,
byrnm101,"Byrnes","Milt",04/21/1943,,,
byrol901,"Byron","Lord",,,,04/10/1913
bystm001,"Bystrom","Marty",09/07/1980,,,
cabap101,"Caballero","Putsy",09/14/1944,,,
cabee001,"Cabell","Enos",09/17/1972,,,
cabrc001,"Cabral","Cesar",09/02/2013,,,
cabra101,"Cabrera","Al",05/16/1913,,,
cabra003,"Cabrera","Alberto",08/01/2012,,,
cabra001,"Cabrera","Alex",06/26/2000,,,
cabra002,"Cabrera","Asdrubal",08/08/2007,,,
cabrd001,"Cabrera","Daniel",05/13/2004,,,
cabre002,"Cabrera","Edwar",06/27/2012,,,
cabre001,"Cabrera","Everth",04/08/2009,,,
cabrf002,"Cabrera","Fernando",08/20/2004,,,
cabrf001,"Cabrera","Francisco",07/24/1989,,,
cabrj002,"Cabrera","Jolbert",04/12/1998,,,
cabrj001,"Cabrera","Jose",07/15/1997,,,
cabrm003,"Cabrera","Mauricio",06/27/2016,,,
cabrm002,"Cabrera","Melky",07/07/2005,,,
cabrm001,"Cabrera","Miguel",06/20/2003,,,
cabrn801,"Cabrera","Nasusel",,,07/14/2017,
cabro001,"Cabrera","Orlando",09/03/1997,,,
cabrr001,"Cabrera","Ramon",09/05/2015,,,
cacec101,"Cacek","Craig",06/18/1977,,,
cacee001,"Caceres","Edgar",06/08/1995,,,
cadac801,"Cadahia","Chino",,,04/02/2007,
cadag001,"Cadaret","Greg",07/05/1987,,,
cadol101,"Cadore","Leon",04/28/1915,,,
cadyc101,"Cady","Charlie",09/05/1883,,,
cadyh101,"Cady","Hick",04/26/1912,,,
cafet101,"Cafego","Tom",09/03/1937,,,
caffj101,"Caffie","Joe",09/13/1956,,,
caffb101,"Caffyn","Ben",08/21/1906,,,
cagew101,"Cage","Wayne",04/22/1978,,,
cahij101,"Cahill","John",05/31/1884,,,
cahit101,"Cahill","Tom",04/09/1891,,,
cahit001,"Cahill","Trevor",04/07/2009,,,
cainb101,"Cain","Bob",09/18/1949,,,
cainl101,"Cain","Les",04/28/1968,,,
cainl001,"Cain","Lorenzo",07/16/2010,,,
cainm001,"Cain","Matt",08/29/2005,,,
cains101,"Cain","Sugar",04/15/1932,,,
cairc001,"Cairncross","Cameron",07/20/2000,,,
cairm001,"Cairo","Miguel",04/17/1996,,,
caitg101,"Caithamer","George",09/17/1934,,,
caldi001,"Calderon","Ivan",08/10/1984,,,
calds101,"Calderone","Sam",04/19/1950,,,
caldb101,"Caldwell","Bruce",06/30/1928,,,
caldc101,"Caldwell","Charlie",07/07/1925,,,
calde101,"Caldwell","Earl",09/08/1928,,,
caldm001,"Caldwell","Mike",09/04/1971,,,
caldr102,"Caldwell","Ralph",09/10/1904,,,
caldr101,"Caldwell","Ray",09/09/1910,,,
calek001,"Calero","Kiko",04/02/2003,,,
calhb101,"Calhoun","Bill",04/24/1913,,,
calhj101,"Calhoun","Jack",06/27/1902,,,
calhj001,"Calhoun","Jeff",09/02/1984,,,
calhk001,"Calhoun","Kole",05/22/2012,,,
calhw001,"Calhoun","Willie",09/12/2017,,,
calic001,"Cali","Carmen",09/08/2004,,,
calif101,"Caligiuri","Fred",09/03/1941,,,
caliw101,"Calihan","Will",04/17/1890,,,
calio001,"Calixte","Orlando",04/19/2015,,,
callm101,"Callaghan","Marty",04/13/1922,,,
callp101,"Callaghan","Pat",05/01/1884,,,
callb101,"Callahan","Ben",06/22/1983,,,
calld101,"Callahan","Dave",09/14/1910,,,
calle101,"Callahan","Ed",07/19/1884,,,07/16/1881
callj001,"Callahan","Jamie",09/02/2017,,,
callj104,"Callahan","Jim",05/25/1902,,,
callj102,"Callahan","Joe",09/13/1939,,,
callj103,"Callahan","John",09/03/1898,,,
calll101,"Callahan","Leo",04/09/1913,,,
calln101,"Callahan","Nixey",05/12/1894,4/22/1903,,07/07/1901
callr101,"Callahan","Ray",09/12/1915,,,
callw101,"Callahan","Wese",09/07/1913,,,
calla001,"Callaspo","Alberto",08/06/2006,,,
callf101,"Callaway","Frank",09/17/1921,,,
callm001,"Callaway","Mickey",06/12/1999,,04/02/2013,
callj101,"Callison","Johnny",09/09/1958,,,
callr001,"Calloway","Ron",03/31/2003,,,
calmd101,"Calmus","Dick",04/22/1963,,,
calvm001,"Calvert","Mark",04/17/1983,,,
calvp101,"Calvert","Paul",09/24/1942,,,
calvj101,"Calvo","Jack",05/09/1913,,,
calzn001,"Calzado","Napoleon",05/29/2005,,,
camae001,"Camacho","Ernie",05/22/1980,,,
camaj801,"Camacho","Joe",,,04/07/1969,
camaj001,"Camargo","Johan",04/11/2017,,,
cambf101,"Cambria","Fred",08/26/1970,,,
cameh101,"Camelli","Hank",10/03/1943,,,
camej101,"Cameron","Jack",09/13/1906,,,
camek001,"Cameron","Kevin",04/05/2007,,,
camem001,"Cameron","Mike",08/27/1995,,,
camid102,"Camilli","Dolph",09/09/1933,,,
camid101,"Camilli","Doug",09/25/1960,,04/10/1968,
camil101,"Camilli","Lou",08/09/1969,,,
camia001,"Caminero","Arquimedes",08/16/2013,,,
camik001,"Caminiti","Ken",07/16/1987,,,
camme001,"Cammack","Eric",04/28/2000,,,
camnh102,"Camnitz","Harry",09/29/1909,,,
camnh101,"Camnitz","Howie",04/22/1904,,,
camph102,"Camp","Howie",09/19/1917,,,
campk101,"Camp","Kid",05/03/1892,,,
campl101,"Camp","Lew",08/25/1892,,,
campr001,"Camp","Rick",09/15/1976,,,
camps002,"Camp","Shawn",04/05/2004,,,
campf901,"Campagna","Frank",,,,04/13/1979
campt001,"Campana","Tony",05/17/2011,,,
campr102,"Campanella","Roy",04/20/1948,,,
campb101,"Campaneris","Bert",07/23/1964,,,
campa101,"Campanis","Al",09/23/1943,,,
campj105,"Campanis","Jim",09/20/1966,,,
campc101,"Campau","Count",07/07/1888,06/28/1890,,
campa102,"Campbell","Archie",04/21/1928,,,
campb901,"Campbell","Bick",,,,04/10/1928
campb001,"Campbell","Bill",07/14/1973,,04/05/1999,
campb103,"Campbell","Billy",04/17/1905,,,
campb902,"Campbell","Bob",,,,04/12/1979
campb002,"Campbell","Brett",09/07/2006,,,
campb102,"Campbell","Bruce",09/12/1930,,,
campd901,"Campbell","Dan",,,,09/03/1890
campd102,"Campbell","Dave",05/06/1977,,,
campd101,"Campbell","Dave",09/17/1967,,,
campe001,"Campbell","Eric",05/10/2014,,,
campg101,"Campbell","Gilly",04/25/1933,,,
camph101,"Campbell","Hugh",04/28/1873,,,
campj103,"Campbell","Jim",04/11/1970,,,
campj104,"Campbell","Jim",07/17/1962,,,
campj001,"Campbell","Jim",08/21/1990,,,
campj101,"Campbell","Joe",05/03/1967,,,
campj102,"Campbell","John",07/23/1933,,,
campk001,"Campbell","Kevin",07/19/1991,,,
campm102,"Campbell","Marc",09/30/1907,,,
campm101,"Campbell","Michael",04/28/1873,,,
campm001,"Campbell","Mike",07/04/1987,,,
campp101,"Campbell","Paul",04/15/1941,,,
campr101,"Campbell","Ron",09/01/1964,,,
camps101,"Campbell","Sam",10/11/1890,,,
camps104,"Campbell","Soup",04/21/1940,,,
campv101,"Campbell","Vin",06/06/1908,,,
campc102,"Camper","Cardell",09/11/1977,,,
camps103,"Campfield","Sal",05/15/1896,,,
campj002,"Campillo","Jorge",05/20/2005,,,
camps102,"Campisi","Sal",08/15/1969,,,
campa902,"Campos","Angel",,,,05/03/2007
campf101,"Campos","Frank",09/11/1951,,,
campl001,"Campos","Leonel",09/03/2014,,,
campv001,"Campos","Vicente",08/27/2016,,,
camps001,"Campusano","Sil",04/04/1988,,,
canag001,"Canale","George",09/03/1989,,,
canaw001,"Canate","Willie",04/16/1993,,,
canah101,"Canavan","Hugh",04/23/1918,,,
canaj101,"Canavan","Jim",04/08/1891,,,
cancr001,"Cancel","Robinson",09/03/1999,,,
candc001,"Candaele","Casey",06/05/1986,,04/04/2016,
candj001,"Candelaria","John",06/08/1975,,,
candj002,"Candelario","Jeimer",07/03/2016,,,
candm101,"Candini","Milo",05/01/1943,,,
